transaction_id,customer_id,date,plan,amount,anomaly_type,expected_amount,price_deviation,price_deviation_pct,plan_encoded,anomaly_score,anomaly_probability,is_anomaly
E9286E37,CUST1539,2026-04-11,basic,49.7,normal,49.99,-0.28999999999999915,-0.5801160232046392,0,1,-0.43161952847662205,False
5E32E569,CUST1726,2026-04-11,starter,29.7,normal,29.99,-0.28999999999999915,-0.9669889963321079,3,1,-0.4688397048386278,False
FB4DFF6A,CUST5778,2026-04-11,basic,50.37,normal,49.99,0.37999999999999545,0.760152030406072,0,1,-0.44971190039893044,False
D2F8245D,CUST4631,2026-04-11,enterprise,303.7,normal,299.99,3.7099999999999795,1.236707890263002,1,1,-0.5266064683412622,False
83CDD28D,CUST4735,2026-04-11,starter,30.36,normal,29.99,0.370000000000001,1.2337445815271793,3,1,-0.4612170516239626,False
47A5CC21,CUST3460,2026-04-11,starter,30.07,normal,29.99,0.08000000000000185,0.2667555851950712,3,1,-0.4498926750027688,False
C5BCF690,CUST3555,2026-04-11,starter,29.87,normal,29.99,-0.11999999999999744,-0.40013337779258906,3,1,-0.44879707931087914,False
DD92A6BC,CUST8683,2026-04-11,starter,30.26,normal,29.99,0.2700000000000031,0.9003001000333549,3,1,-0.4498455679637157,False
32604CEC,CUST9016,2026-04-11,enterprise,304.05,normal,299.99,4.060000000000002,1.353378445948199,1,1,-0.5281701195598244,False
3B7D44BD,CUST8164,2026-04-11,starter,29.89,normal,29.99,-0.09999999999999787,-0.33344448149382416,3,1,-0.4495917329346577,False
1EFA2DEA,CUST3747,2026-04-11,pro,98.55,normal,99.99,-1.4399999999999977,-1.440144014401438,2,1,-0.46527717517259365,False
3CC414F4,CUST8400,2026-04-11,enterprise,301.59,normal,299.99,1.599999999999966,0.5333511117037121,1,1,-0.5040476663945553,False
338EB85D,CUST3079,2026-04-11,starter,30.47,normal,29.99,0.4800000000000004,1.6005335111703916,3,1,-0.4631041212132286,False
69828AB1,CUST3720,2026-04-11,starter,29.99,normal,29.99,0.0,0.0,3,1,-0.44419672345268507,False
6ED4FA39,CUST4797,2026-04-11,pro,101.73,normal,99.99,1.740000000000009,1.7401740174017495,2,1,-0.5119795123187978,False
A8D8C4F6,CUST3695,2026-04-11,basic,49.78,normal,49.99,-0.21000000000000085,-0.4200840168033623,0,1,-0.42235008126234275,False
A129F11C,CUST6343,2026-04-11,enterprise,295.18,normal,299.99,-4.810000000000002,-1.6033867795593193,1,1,-0.5535251727684705,False
68349A48,CUST6530,2026-04-11,basic,49.32,normal,49.99,-0.6700000000000017,-1.3402680536107254,0,1,-0.44468159268044277,False
BBA9194E,CUST3005,2026-04-11,enterprise,302.76,normal,299.99,2.769999999999982,0.9233641121370653,1,1,-0.5157236470089914,False
0AFD78EA,CUST7869,2026-04-11,pro,100.63,normal,99.99,0.6400000000000006,0.6400640064006407,2,1,-0.44663788569966295,False
B7AEA1F6,CUST1193,2026-04-11,basic,49.97,normal,49.99,-0.020000000000003126,-0.04000800160032632,0,1,-0.42083486960690586,False
6021DBE7,CUST2100,2026-04-11,starter,30.16,normal,29.99,0.1700000000000017,0.5668556185395188,3,1,-0.4526769427025628,False
44646516,CUST8574,2026-04-11,basic,49.78,normal,49.99,-0.21000000000000085,-0.4200840168033623,0,1,-0.42235008126234275,False
0D938586,CUST1891,2026-04-11,basic,50.4,normal,49.99,0.4099999999999966,0.8201640328065545,0,1,-0.45083098091960033,False
5B682A5A,CUST7645,2026-04-11,pro,99.8,normal,99.99,-0.18999999999999773,-0.19001900190018775,2,1,-0.43785615141648915,False
73EDCD9E,CUST5897,2026-04-11,pro,98.41,normal,99.99,-1.5799999999999983,-1.5801580158015787,2,1,-0.4779678305418714,False
16435EE0,CUST4935,2026-04-11,enterprise,299.26,normal,299.99,-0.7300000000000182,-0.24334144471482988,1,1,-0.5006675169503672,False
2C192BB0,CUST8183,2026-04-11,starter,30.45,normal,29.99,0.46000000000000085,1.533844614871627,3,1,-0.4661570004465117,False
1A62EBE5,CUST6301,2026-04-11,starter,30.32,normal,29.99,0.33000000000000185,1.1003667889296493,3,1,-0.45475273197976956,False
9FD617B2,CUST3538,2026-04-11,starter,30.26,normal,29.99,0.2700000000000031,0.9003001000333549,3,1,-0.4498455679637157,False
A1A62625,CUST2734,2026-04-11,pro,99.38,normal,99.99,-0.6099999999999994,-0.6100610061006095,2,1,-0.4476496323250915,False
71CFF953,CUST6115,2026-04-11,basic,49.89,normal,49.99,-0.10000000000000142,-0.20004000800160315,0,1,-0.4236262931287596,False
843F75E1,CUST3713,2026-04-11,pro,99.1,normal,99.99,-0.8900000000000006,-0.8900890089008908,2,1,-0.45228100500193885,False
6342069D,CUST7704,2026-04-11,basic,49.16,normal,49.99,-0.8300000000000054,-1.6603320664132935,0,1,-0.45937081424403925,False
5C8EA46F,CUST9569,2026-04-11,pro,101.09,normal,99.99,1.1000000000000085,1.1001100110011086,2,1,-0.4531076301379084,False
B8CA5EC2,CUST7980,2026-04-11,pro,98.55,normal,99.99,-1.4399999999999977,-1.440144014401438,2,1,-0.46527717517259365,False
57ABE2D2,CUST4629,2026-04-11,enterprise,295.57,normal,299.99,-4.420000000000016,-1.4733824460815412,1,1,-0.543401770076369,False
F8A2272C,CUST2137,2026-04-11,starter,30.27,normal,29.99,0.28000000000000114,0.9336445481827315,3,1,-0.45183445966748775,False
CA2692B9,CUST6619,2026-04-11,starter,30.12,normal,29.99,0.13000000000000256,0.4334778259419892,3,1,-0.4507590628499273,False
7D4AF697,CUST7626,2026-04-11,basic,49.32,normal,49.99,-0.6700000000000017,-1.3402680536107254,0,1,-0.44468159268044277,False
D64E6286,CUST3416,2026-04-11,pro,101.3,normal,99.99,1.3100000000000023,1.3101310131013126,2,1,-0.4558648132181328,False
CB426B10,CUST5628,2026-04-11,starter,29.82,normal,29.99,-0.16999999999999815,-0.5668556185395071,3,1,-0.45478971664136186,False
9DA3AABB,CUST5005,2026-04-11,starter,29.96,normal,29.99,-0.029999999999997584,-0.10003334444814134,3,1,-0.4436320740958319,False
36158281,CUST7668,2026-04-11,basic,49.4,normal,49.99,-0.5900000000000034,-1.1802360472094486,0,1,-0.4418529030146324,False
5EE80340,CUST1956,2026-04-11,enterprise,296.46,normal,299.99,-3.5300000000000296,-1.1767058901963496,1,1,-0.5328597421608932,False
9928507C,CUST9244,2026-04-11,basic,49.92,normal,49.99,-0.07000000000000028,-0.14002800560112078,0,1,-0.4217471994870933,False
8F9D597D,CUST7190,2026-04-11,starter,30.22,normal,29.99,0.23000000000000043,0.7669223074358135,3,1,-0.45076463193318794,False
4BF032F8,CUST2296,2026-04-11,pro,1183.94,overcharge,99.99,1083.95,1084.058405840584,2,-1,-0.779837356232082,True
CF966C89,CUST3033,2026-04-11,basic,49.58,normal,49.99,-0.4100000000000037,-0.8201640328065687,0,1,-0.44034727405046237,False
F72ADD7B,CUST9230,2026-04-11,basic,49.8,normal,49.99,-0.19000000000000483,-0.38007601520305023,0,1,-0.4230020199716627,False
A452C62E,CUST1285,2026-04-11,starter,29.47,normal,29.99,-0.5199999999999996,-1.7339113037679215,3,1,-0.4895700177473089,False
421ECDB5,CUST2184,2026-04-11,basic,49.37,normal,49.99,-0.6200000000000045,-1.240248049609931,0,1,-0.4434364722872514,False
901C40D3,CUST8843,2026-04-11,starter,29.49,normal,29.99,-0.5,-1.6672224074691564,3,1,-0.47791212603593314,False
0D81A34E,CUST6390,2026-04-11,pro,99.46,normal,99.99,-0.5300000000000011,-0.5300530053005312,2,1,-0.4427079896909928,False
91794897,CUST9766,2026-04-11,starter,29.79,normal,29.99,-0.1999999999999993,-0.6668889629876602,3,1,-0.46530624463116077,False
B989376F,CUST7218,2026-04-11,starter,30.56,normal,29.99,0.5700000000000003,1.9006335445148392,3,1,-0.5019228885828826,False
A6C8BAFF,CUST7949,2026-04-11,starter,30.55,normal,29.99,0.5600000000000023,1.867289096365463,3,1,-0.49932854108842406,False
A594F04D,CUST4748,2026-04-11,pro,98.05,normal,99.99,-1.9399999999999977,-1.940194019401938,2,1,-0.5269108516998173,False
0633B04B,CUST8052,2026-04-11,pro,98.72,normal,99.99,-1.269999999999996,-1.270127012701266,2,1,-0.4536874289433328,False
63971BBE,CUST4072,2026-04-11,pro,101.28,normal,99.99,1.2900000000000063,1.2901290129012966,2,1,-0.454732987395327,False
ED735F12,CUST2460,2026-04-11,basic,50.49,normal,49.99,0.5,1.0002000400080016,0,1,-0.45516387486287385,False
B075021F,CUST4157,2026-04-11,starter,29.74,normal,29.99,-0.25,-0.8336112037345782,3,1,-0.46675473476356816,False
88101E74,CUST5146,2026-04-11,basic,49.13,normal,49.99,-0.8599999999999994,-1.7203440688137617,0,1,-0.46890901836849525,False
0AF684D0,CUST4531,2026-04-11,starter,30.26,normal,29.99,0.2700000000000031,0.9003001000333549,3,1,-0.4498455679637157,False
7A29E42D,CUST6468,2026-04-11,basic,50.07,normal,49.99,0.0799999999999983,0.16003200640127682,0,1,-0.4319301835924999,False
F9FD1A7F,CUST7588,2026-04-11,basic,50.88,normal,49.99,0.8900000000000006,1.7803560712142439,0,1,-0.49282344113924453,False
B7D2B8AF,CUST7846,2026-04-11,pro,100.2,normal,99.99,0.21000000000000796,0.21002100210021798,2,1,-0.441447200617463,False
A690749A,CUST6043,2026-04-11,basic,50.29,normal,49.99,0.29999999999999716,0.6001200240047952,0,1,-0.4492908043162152,False
3F6C968B,CUST7028,2026-04-11,enterprise,298.1,normal,299.99,-1.8899999999999864,-0.6300210007000188,1,1,-0.5173007437063664,False
5D5F2BA3,CUST6258,2026-04-11,enterprise,0.0,zero_charge,299.99,-299.99,-100.0,1,-1,-0.7388297450373174,True
0830172D,CUST8597,2026-04-11,starter,29.51,normal,29.99,-0.4799999999999969,-1.6005335111703798,3,1,-0.4798975324825476,False
A5DE35CA,CUST2394,2026-04-11,pro,100.38,normal,99.99,0.39000000000000057,0.3900390039003906,2,1,-0.44593749323506365,False
92E441C2,CUST5612,2026-04-11,pro,98.61,normal,99.99,-1.3799999999999955,-1.3801380138013757,2,1,-0.4621407730758638,False
728B75B6,CUST1968,2026-04-11,starter,30.57,normal,29.99,0.5800000000000018,1.9339779926642278,3,1,-0.5163803639919826,False
506DBC13,CUST2461,2026-04-11,pro,99.57,normal,99.99,-0.4200000000000017,-0.42004200420042176,2,1,-0.4461332005798377,False
75574AC2,CUST3475,2026-04-11,pro,100.67,normal,99.99,0.6800000000000068,0.6800680068006869,2,1,-0.4468077507934212,False
E7AA6816,CUST4493,2026-04-11,pro,99.89,normal,99.99,-0.09999999999999432,-0.10001000100009433,2,1,-0.4377995430513809,False
F3A518ED,CUST9308,2026-04-11,starter,29.42,normal,29.99,-0.5699999999999967,-1.9006335445148275,3,1,-0.5187970087530557,False
6EEA5BDA,CUST6486,2026-04-11,pro,99.92,normal,99.99,-0.06999999999999318,-0.07000700070006319,2,1,-0.43702755119307624,False
91D4B2C0,CUST9684,2026-04-11,pro,100.94,normal,99.99,0.9500000000000028,0.9500950095009529,2,1,-0.45466232124891537,False
0CE48C81,CUST3071,2026-04-11,enterprise,298.98,normal,299.99,-1.009999999999991,-0.3366778892629724,1,1,-0.5032308175483893,False
F0ADE4D0,CUST1255,2026-04-11,pro,101.79,normal,99.99,1.8000000000000114,1.8001800180018117,2,1,-0.5120323522209936,False
04D4A49A,CUST1009,2026-04-11,basic,49.09,normal,49.99,-0.8999999999999986,-1.8003600720143997,0,1,-0.48220234805763734,False
35BDA235,CUST3606,2026-04-11,basic,49.99,duplicate_charge,49.99,0.0,0.0,0,1,-0.4153712246333957,False
4A65F3B3,CUST1770,2026-04-11,enterprise,301.34,normal,299.99,1.349999999999966,0.4500150005000053,1,1,-0.5022065551988336,False
8DAA9A41,CUST5853,2026-04-11,basic,50.32,normal,49.99,0.3299999999999983,0.6601320264052776,0,1,-0.44680631907915086,False
56022954,CUST3978,2026-04-11,starter,30.47,normal,29.99,0.4800000000000004,1.6005335111703916,3,1,-0.4631041212132286,False
3687CC97,CUST8827,2026-04-11,enterprise,296.77,normal,299.99,-3.2200000000000273,-1.0733691123037525,1,1,-0.5298235339299073,False
BE057512,CUST4173,2026-04-11,pro,101.5,normal,99.99,1.5100000000000051,1.5101510151015154,2,1,-0.47895349907294527,False
6EA6930B,CUST8570,2026-04-11,enterprise,301.21,normal,299.99,1.2199999999999704,0.4066802226740792,1,1,-0.4996679603206694,False
691052E9,CUST5242,2026-04-11,pro,100.93,normal,99.99,0.9400000000000119,0.9400940094009521,2,1,-0.45408596209777896,False
37857C62,CUST2069,2026-04-11,enterprise,299.63,normal,299.99,-0.36000000000001364,-0.12000400013334232,1,1,-0.4933655538036351,False
35CCE27F,CUST8659,2026-04-11,pro,98.81,normal,99.99,-1.1799999999999926,-1.180118011801173,2,1,-0.4545299323314473,False
2B45A123,CUST9194,2026-04-11,pro,100.77,normal,99.99,0.7800000000000011,0.7800780078007812,2,1,-0.4467481563653656,False
6D06D173,CUST2283,2026-04-11,starter,29.6,normal,29.99,-0.389999999999997,-1.300433477825932,3,1,-0.48185029116485334,False
C3163105,CUST5082,2026-04-11,starter,30.55,normal,29.99,0.5600000000000023,1.867289096365463,3,1,-0.49932854108842406,False
83390CFF,CUST1234,2026-04-11,starter,29.59,normal,29.99,-0.3999999999999986,-1.3337779259753204,3,1,-0.4805344298280123,False
CA39D1E8,CUST3349,2026-04-11,pro,100.76,normal,99.99,0.7700000000000102,0.7700770077007804,2,1,-0.44668613784517164,False
3DF30B02,CUST5806,2026-04-11,pro,98.17,normal,99.99,-1.8199999999999932,-1.8201820182018134,2,1,-0.5012750636665289,False
7A7EE7A1,CUST4083,2026-04-11,basic,50.63,normal,49.99,0.6400000000000006,1.280256051210243,0,1,-0.4491297964894059,False
10BDD57A,CUST8557,2026-04-11,starter,29.99,duplicate_charge,29.99,0.0,0.0,3,1,-0.44419672345268507,False
B85C2E30,CUST2377,2026-04-11,starter,29.59,normal,29.99,-0.3999999999999986,-1.3337779259753204,3,1,-0.4805344298280123,False
1F8DC446,CUST5440,2026-04-11,basic,49.05,normal,49.99,-0.9400000000000048,-1.8803760752150525,0,1,-0.4997450225450632,False
52079671,CUST7990,2026-04-11,pro,101.42,normal,99.99,1.4300000000000068,1.430143014301437,2,1,-0.4701942916012557,False
0AE1CA2D,CUST9590,2026-04-11,basic,49.35,normal,49.99,-0.6400000000000006,-1.280256051210243,0,1,-0.4420452113003792,False
A1448A04,CUST8611,2026-04-11,starter,29.42,normal,29.99,-0.5699999999999967,-1.9006335445148275,3,1,-0.5187970087530557,False
976D5AAE,CUST2772,2026-04-11,starter,30.2,normal,29.99,0.21000000000000085,0.7002334111370485,3,1,-0.45218883185836745,False
A5AE9514,CUST4530,2026-04-11,basic,50.86,normal,49.99,0.8699999999999974,1.7403480696139177,0,1,-0.482829111066751,False
85BB5A73,CUST7068,2026-04-11,basic,50.44,normal,49.99,0.44999999999999574,0.9001800360071928,0,1,-0.4548779849191023,False
692038A0,CUST9785,2026-04-11,enterprise,295.39,normal,299.99,-4.600000000000023,-1.5333844461482125,1,1,-0.5473107416306023,False
E8F25D9F,CUST3468,2026-04-11,starter,241.0,overcharge,29.99,211.01,703.6012004001334,3,-1,-0.718392931162806,True
97088B23,CUST1984,2026-04-11,enterprise,295.66,normal,299.99,-4.329999999999984,-1.4433814460481964,1,1,-0.5426380673736011,False
DF21E920,CUST3573,2026-04-11,basic,49.04,normal,49.99,-0.9500000000000028,-1.9003800760152085,0,1,-0.5096784998539242,False
32F1CB99,CUST6951,2026-04-11,basic,50.87,normal,49.99,0.8799999999999955,1.7603520704140736,0,1,-0.48540580863174787,False
49A59E25,CUST7809,2026-04-11,basic,50.43,normal,49.99,0.4399999999999977,0.8801760352070368,0,1,-0.4508504573632581,False
80FBC8EB,CUST8557,2026-04-11,starter,29.99,duplicate_charge,29.99,0.0,0.0,3,1,-0.44419672345268507,False
16E61F69,CUST8119,2026-04-11,pro,100.89,normal,99.99,0.9000000000000057,0.9000900090009059,2,1,-0.4527666873965601,False
7F8E7676,CUST3443,2026-04-11,basic,50.88,normal,49.99,0.8900000000000006,1.7803560712142439,0,1,-0.49282344113924453,False
CF01B956,CUST2591,2026-04-11,basic,50.64,normal,49.99,0.6499999999999986,1.3002600520103993,0,1,-0.44854882684269237,False
B2225B0D,CUST5976,2026-04-11,pro,98.9,normal,99.99,-1.0899999999999892,-1.0901090109010794,2,1,-0.4555728447609516,False
63A5264B,CUST3368,2026-04-11,basic,49.94,normal,49.99,-0.05000000000000426,-0.10002000400080868,0,1,-0.42250628886433866,False
5EF0BD4E,CUST6086,2026-04-11,pro,99.26,normal,99.99,-0.7299999999999898,-0.7300730073007199,2,1,-0.4546607134484954,False
A9C7D280,CUST3491,2026-04-11,pro,99.43,normal,99.99,-0.5599999999999881,-0.5600560056005481,2,1,-0.44444832437313714,False
69AC98F3,CUST3693,2026-04-11,enterprise,301.48,normal,299.99,1.490000000000009,0.49668322277409543,1,1,-0.5044840959559469,False
AA75C439,CUST4750,2026-04-11,basic,49.81,normal,49.99,-0.17999999999999972,-0.36007201440288,0,1,-0.42601841023645737,False
3896D4A7,CUST7612,2026-04-11,enterprise,305.32,normal,299.99,5.329999999999984,1.7767258908630235,1,1,-0.5677410289668513,False
3E4396C8,CUST6742,2026-04-11,basic,49.27,normal,49.99,-0.7199999999999989,-1.44028805761152,0,1,-0.4504612866161956,False
7B9DF0FC,CUST9458,2026-04-11,starter,30.1,normal,29.99,0.11000000000000298,0.3667889296432244,3,1,-0.4473172518635244,False
16A00CED,CUST6330,2026-04-11,enterprise,305.64,normal,299.99,5.649999999999977,1.8833961132037658,1,-1,-0.5760724556232726,True
0942CCA2,CUST7416,2026-04-11,pro,99.73,normal,99.99,-0.2599999999999909,-0.26002600260025094,2,1,-0.44216992651027937,False
96EE8EFC,CUST2704,2026-04-11,starter,29.58,normal,29.99,-0.41000000000000014,-1.3671223741247087,3,1,-0.4802386922278241,False
E16A879D,CUST3539,2026-04-11,starter,30.3,normal,29.99,0.3100000000000023,1.0336778926308845,3,1,-0.4575880821496964,False
D99EA1AA,CUST5282,2026-04-11,pro,101.18,normal,99.99,1.190000000000012,1.1901190119012022,2,1,-0.4509045346006084,False
0A264168,CUST2531,2026-04-11,basic,50.25,normal,49.99,0.259999999999998,0.5201040208041569,0,1,-0.44947863382422143,False
E845E11F,CUST1512,2026-04-11,basic,49.34,normal,49.99,-0.6499999999999986,-1.3002600520103993,0,1,-0.44183942705395873,False
E223010A,CUST2696,2026-04-11,basic,49.99,duplicate_charge,49.99,0.0,0.0,0,1,-0.4153712246333957,False
E9B4DF3B,CUST3679,2026-04-11,starter,30.43,normal,29.99,0.4400000000000013,1.467155718572862,3,1,-0.469364994654112,False
FCB01654,CUST6600,2026-04-11,pro,100.67,normal,99.99,0.6800000000000068,0.6800680068006869,2,1,-0.4468077507934212,False
F6E393AD,CUST6442,2026-04-11,basic,50.68,normal,49.99,0.6899999999999977,1.3802760552110376,0,1,-0.45535522755567537,False
D37B887F,CUST8710,2026-04-11,pro,98.53,normal,99.99,-1.4599999999999937,-1.460146014601454,2,1,-0.47070772397810046,False
7D04350C,CUST6085,2026-04-11,pro,99.99,duplicate_charge,99.99,0.0,0.0,2,1,-0.43403284179403795,False
314AA7BE,CUST9125,2026-04-11,basic,50.03,normal,49.99,0.03999999999999915,0.08001600320063841,0,1,-0.4254072892295881,False
9E75C554,CUST4343,2026-04-11,pro,100.63,normal,99.99,0.6400000000000006,0.6400640064006407,2,1,-0.44663788569966295,False
F2D6EA93,CUST3757,2026-04-11,pro,100.33,normal,99.99,0.3400000000000034,0.34003400340034345,2,1,-0.44701238618854705,False
0E07BA69,CUST6668,2026-04-11,basic,50.26,normal,49.99,0.269999999999996,0.5401080216043128,0,1,-0.44849263966117,False
E633D3DF,CUST9556,2026-04-11,basic,50.05,normal,49.99,0.05999999999999517,0.12002400480095052,0,1,-0.42984208699208565,False
15AFA95D,CUST7198,2026-04-11,basic,49.67,normal,49.99,-0.3200000000000003,-0.6401280256051215,0,1,-0.43674384303574626,False
FE8DF23A,CUST5107,2026-04-11,basic,49.77,normal,49.99,-0.21999999999999886,-0.4400880176035184,0,1,-0.42255223281281035,False
E6ECCECC,CUST4667,2026-04-11,starter,307.71,overcharge,29.99,277.71999999999997,926.0420140046682,3,-1,-0.7361715335106476,True
A3024CEF,CUST9831,2026-04-11,starter,30.39,normal,29.99,0.40000000000000213,1.3337779259753322,3,1,-0.4680614512130065,False
66128936,CUST5036,2026-04-11,starter,30.21,normal,29.99,0.22000000000000242,0.7335778592864369,3,1,-0.4528765968866274,False
FB27839A,CUST9208,2026-04-11,starter,30.16,normal,29.99,0.1700000000000017,0.5668556185395188,3,1,-0.4526769427025628,False
DD3F2B42,CUST8901,2026-04-11,pro,100.1,normal,99.99,0.10999999999999943,0.11001100110010945,2,1,-0.43669859557077906,False
689C96FF,CUST2455,2026-04-11,pro,99.87,normal,99.99,-0.11999999999999034,-0.12001200120011035,2,1,-0.43790084147950487,False
5331215B,CUST9945,2026-04-11,basic,49.07,normal,49.99,-0.9200000000000017,-1.8403680736147263,0,1,-0.4872939561450772,False
D9D7CFD5,CUST5109,2026-04-11,pro,100.1,normal,99.99,0.10999999999999943,0.11001100110010945,2,1,-0.43669859557077906,False
02DC9EC7,CUST5286,2026-04-11,basic,49.47,normal,49.99,-0.5200000000000031,-1.040208041608328,0,1,-0.4396267385777076,False
F2A0144C,CUST8165,2026-04-11,basic,50.26,normal,49.99,0.269999999999996,0.5401080216043128,0,1,-0.44849263966117,False
EC9ED5B6,CUST7780,2026-04-11,starter,30.11,normal,29.99,0.120000000000001,0.40013337779260083,3,1,-0.44815425835283634,False
D636E3AB,CUST2636,2026-04-11,enterprise,29.84,plan_price_mismatch,299.99,-270.15000000000003,-90.05300176672557,1,-1,-0.674037320924803,True
8B167DB8,CUST2304,2026-04-11,pro,100.79,normal,99.99,0.8000000000000114,0.8000800080008116,2,1,-0.44779468058404226,False
75F48934,CUST4200,2026-04-11,starter,30.57,normal,29.99,0.5800000000000018,1.9339779926642278,3,1,-0.5163803639919826,False
E829735E,CUST1768,2026-04-11,pro,100.34,normal,99.99,0.3500000000000085,0.35003500350035854,2,1,-0.4481262444181584,False
2197D23E,CUST1689,2026-04-11,pro,100.24,normal,99.99,0.25,0.25002500250025006,2,1,-0.4428462279297582,False
11D35574,CUST7799,2026-04-11,pro,98.54,normal,99.99,-1.4499999999999886,-1.4501450145014387,2,1,-0.46804838995124964,False
252592CF,CUST4239,2026-04-11,enterprise,303.56,normal,299.99,3.569999999999993,1.1900396679889307,1,1,-0.5302225895060682,False
DE00C2D6,CUST6409,2026-04-11,starter,30.36,normal,29.99,0.370000000000001,1.2337445815271793,3,1,-0.4612170516239626,False
24C4391B,CUST9795,2026-04-11,pro,98.6,normal,99.99,-1.3900000000000006,-1.3901390139013907,2,1,-0.4619333545673638,False
C9CBBDC2,CUST5917,2026-04-11,pro,98.55,normal,99.99,-1.4399999999999977,-1.440144014401438,2,1,-0.46527717517259365,False
6DFC40A1,CUST9173,2026-04-11,starter,29.48,normal,29.99,-0.509999999999998,-1.700566855618533,3,1,-0.48008813864594885,False
40DD186F,CUST2037,2026-04-11,pro,101.32,normal,99.99,1.3299999999999983,1.3301330133013285,2,1,-0.4580940594868351,False
E3DE0BE7,CUST8468,2026-04-11,pro,101.57,normal,99.99,1.5799999999999983,1.5801580158015787,2,1,-0.48975057602809546,False
7E44F6C2,CUST2823,2026-04-11,enterprise,301.07,normal,299.99,1.079999999999984,0.360012000400008,1,1,-0.49699540639740086,False
D309E914,CUST4754,2026-04-11,starter,29.8,normal,29.99,-0.18999999999999773,-0.6335445148382719,3,1,-0.4643845844053195,False
11D5F829,CUST6951,2026-04-11,pro,100.29,normal,99.99,0.30000000000001137,0.3000300030003114,2,1,-0.4429485827426066,False
6C4E8973,CUST1597,2026-04-11,basic,49.17,normal,49.99,-0.8200000000000003,-1.6403280656131232,0,1,-0.45494342542874616,False
F41A3EA4,CUST5673,2026-04-11,basic,50.56,normal,49.99,0.5700000000000003,1.1402280456091223,0,1,-0.451595739383933,False
4E44F316,CUST4389,2026-04-11,pro,101.47,normal,99.99,1.480000000000004,1.4801480148014843,2,1,-0.477516800851647,False
B4325E90,CUST7892,2026-04-11,enterprise,296.98,normal,299.99,-3.009999999999991,-1.0033667788926268,1,1,-0.5265789800491644,False
25DE09EF,CUST9476,2026-04-11,enterprise,305.67,normal,299.99,5.680000000000007,1.8933964465482207,1,-1,-0.5785134834189708,True
12C33685,CUST6124,2026-04-11,enterprise,304.38,normal,299.99,4.389999999999986,1.4633821127370867,1,1,-0.5298573279265764,False
D9EA5F12,CUST3606,2026-04-11,basic,49.99,duplicate_charge,49.99,0.0,0.0,0,1,-0.4153712246333957,False
B3190991,CUST7819,2026-04-11,pro,99.1,normal,99.99,-0.8900000000000006,-0.8900890089008908,2,1,-0.45228100500193885,False
2191259B,CUST7015,2026-04-11,basic,49.35,normal,49.99,-0.6400000000000006,-1.280256051210243,0,1,-0.4420452113003792,False
2A1ED4E1,CUST6249,2026-04-11,basic,49.66,normal,49.99,-0.3300000000000054,-0.6601320264052918,0,1,-0.43843942035561057,False
A9DD294B,CUST1340,2026-04-11,starter,29.82,normal,29.99,-0.16999999999999815,-0.5668556185395071,3,1,-0.45478971664136186,False
81D021B2,CUST5225,2026-04-11,basic,50.03,normal,49.99,0.03999999999999915,0.08001600320063841,0,1,-0.4254072892295881,False
33EE927B,CUST1159,2026-04-11,pro,98.28,normal,99.99,-1.7099999999999937,-1.710171017101704,2,1,-0.48923919808935085,False
DADBB203,CUST3048,2026-04-11,basic,49.47,normal,49.99,-0.5200000000000031,-1.040208041608328,0,1,-0.4396267385777076,False
F03EC927,CUST4451,2026-04-11,starter,30.16,normal,29.99,0.1700000000000017,0.5668556185395188,3,1,-0.4526769427025628,False
0B681D79,CUST8679,2026-04-11,basic,49.57,normal,49.99,-0.4200000000000017,-0.8401680336067247,0,1,-0.4389918283539132,False
B7035FDF,CUST3192,2026-04-11,basic,50.14,normal,49.99,0.14999999999999858,0.3000600120023976,0,1,-0.4444007817117698,False
04D333F2,CUST8629,2026-04-11,pro,100.69,normal,99.99,0.7000000000000028,0.7000700070007029,2,1,-0.4459338149393754,False
4541E437,CUST4440,2026-04-11,basic,50.85,normal,49.99,0.8599999999999994,1.7203440688137617,0,1,-0.48128325763278895,False
7DE83B5D,CUST5973,2026-04-11,enterprise,297.4,normal,299.99,-2.590000000000032,-0.863362112070413,1,1,-0.5248941178448558,False
114034B8,CUST3958,2026-04-11,pro,100.52,normal,99.99,0.5300000000000011,0.5300530053005312,2,1,-0.4470100639015374,False
D2EE1324,CUST9043,2026-04-11,pro,101.85,normal,99.99,1.8599999999999994,1.8601860186018597,2,1,-0.5211633949072274,False
5F094E5C,CUST6661,2026-04-11,basic,49.25,normal,49.99,-0.740000000000002,-1.4802960592118461,0,1,-0.4494800152730885,False
3A41571F,CUST9073,2026-04-11,enterprise,295.99,normal,299.99,-4.0,-1.3333777792593087,1,1,-0.5400754385449713,False
AEA5BC80,CUST9734,2026-04-11,enterprise,299.18,normal,299.99,-0.8100000000000023,-0.27000900030001074,1,1,-0.5011381081239645,False
04C3EB30,CUST8970,2026-04-11,enterprise,300.67,normal,299.99,0.6800000000000068,0.22667422247408475,1,1,-0.495706102161774,False
DB1A896A,CUST9714,2026-04-11,pro,100.62,normal,99.99,0.6300000000000097,0.6300630063006397,2,1,-0.4471498945440734,False
5A0F619D,CUST8094,2026-04-11,basic,49.77,normal,49.99,-0.21999999999999886,-0.4400880176035184,0,1,-0.42255223281281035,False
63C03B6D,CUST3105,2026-04-11,basic,49.86,normal,49.99,-0.13000000000000256,-0.26005201040208553,0,1,-0.425224716439774,False
